Item_ID,Item_Store_Sales
FDH1430,1727.07
FDW1433,2991.30
FDH1431,3108.07
FDW1434,4302.21
FDH1432,1536.26
FDW1435,2311.49
FDH1433,2946.88
FDW1436,3221.39
FDH1434,2348.25
FDW1437,2482.16
FDH1435,2941.04
FDW1438,1990.93
FDH1436,4371.24
FDW1439,1420.07
FDH1437,3787.76
FDW1440,2698.95
FDH1438,1898.14
FDW1441,1862.84
FDH1439,2387.41
FDW1442,705.14
FDH1440,3175.84
FDW1443,1989.23
FDH1441,3910.78
FDW1444,590.02
FDH1442,1121.30
FDW1445,1464.93
FDH1443,2819.44
FDW1446,623.61
FDH1444,702.29
FDW1447,1126.70
FDH1445,1815.52
FDW1448,1872.99
FDH1446,875.78
FDW1449,2146.57
FDH1447,2558.68
FDW1450,1992.70
FDH1448,854.51
FDW1451,3991.88
FDH1449,3111.19
FDW1452,3738.42
FDH1450,3395.14
FDW1453,2387.52
FDH1451,667.97
FDW1454,1482.08
FDH1452,2374.68
FDW1455,4055.94
FDH1453,3169.21
FDW1456,2783.46
FDH1454,2200.85
FDW1457,3199.88
FDH1455,2087.34
FDW1458,2370.30
FDH1456,2159.64
FDW1459,4547.38
FDH1457,3090.82
FDW1460,685.82
FDH1458,2131.85
FDW1461,1424.77
FDH1459,1506.85
FDW1462,2706.60
FDH1460,2757.91
FDW1463,2237.38
FDH1461,1130.89
FDW1464,2798.41
FDH1462,1633.05
FDW1465,2107.99
FDH1463,1460.16
FDW1466,2275.93
FDH1464,4347.20
FDW1467,1882.03
FDH1465,1260.94
FDW1468,778.61
FDH1466,3884.98
FDW1469,2021.10
FDH1467,1294.65
FDW1470,1005.73
FDH1468,3230.04
FDW1471,1222.87
FDH1469,3798.59
FDW1472,2731.39
FDH1470,2960.84
FDW1473,1752.63
FDH1471,2507.98
FDW1474,1428.77
FDH1472,2620.05
FDW1475,1322.30
FDH1473,3035.85
FDW1476,4303.25
FDH1474,1233.92
FDW1477,2644.10
FDH1475,2473.25
FDW1478,764.63
FDH1476,3150.12
FDW1479,3884.46
FDH1477,866.25
FDW1480,2623.78
FDH1478,3124.45
FDW1481,1577.37
FDH1479,1921.18
FDW1482,2057.32
FDH1480,2707.24
FDW1483,2249.44
FDH1481,2104.03
FDW1484,3457.52
FDH1482,1336.51
FDW1485,2563.05
FDH1483,4666.57
FDW1486,2384.33
FDH1484,3924.95
FDW1487,3595.75
FDH1485,3627.72
FDW1488,2986.83
FDH1486,1272.69
FDW1489,684.51
FDH1487,749.74
FDW1490,3423.25
FDH1488,1118.04
FDW1491,1363.57
FDH1489,820.47
FDW1492,3171.32
FDH1490,1306.99
FDW1493,750.28
FDH1491,1596.18
FDW1494,2896.81
FDH1492,1531.79
FDW1495,2582.82
FDH1493,3120.79
FDW1496,1358.32
FDH1494,1421.34
FDW1497,737.82
FDH1495,2363.01
FDW1498,1139.66
FDH1496,3378.50
FDW1499,2796.07
FDH1497,866.47
FDW1500,2744.87
FDH1498,1710.06
FDW1501,2133.71
FDH1499,1906.66
FDW1502,1266.75
FDH1500,1829.08
FDW1503,3082.18
FDH1501,2565.45
FDW1504,848.48
FDH1502,2657.16
FDW1505,727.91
FDH1503,3727.78
FDW1506,1519.79
FDH1504,2128.12
FDW1507,1721.06
FDH1505,2527.01
FDW1508,3414.78
FDH1506,2334.44
FDW1509,1280.49
FDH1507,1955.53
FDW1510,2133.92
FDH1508,4000.88
FDW1511,1640.49
FDH1509,2441.44
FDW1512,3039.01
FDH1510,1034.63
FDW1513,3087.36
FDH1511,1738.64
FDW1514,1506.42
FDH1512,1721.54
FDW1515,2180.48
FDH1513,3230.13
FDW1516,1780.35
FDH1514,903.19
FDW1517,779.42
FDH1515,1241.03
FDW1518,2042.56
FDH1516,3883.23
FDW1519,3427.97
FDH1517,3909.08
FDW1520,1960.70
FDH1518,410.47
FDW1521,2094.45
FDH1519,2700.49
FDW1522,1224.84
FDH1520,994.51
FDW1523,3157.36
FDH1521,3916.29
FDW1524,2078.25
FDH1522,4382.59
FDW1525,3334.21
FDH1523,2826.54
FDW1526,404.11
FDH1524,3044.91
FDW1527,1342.45
FDH1525,739.64
FDW1528,2559.52
FDH1526,4063.33
FDW1529,1045.58
FDH1527,2163.26
FDW1530,4252.55
FDH1528,2986.07
FDW1531,1324.15
FDH1529,3244.72
FDW1532,1603.86
FDH1530,3939.32
FDW1533,3164.13
FDH1531,2625.21
FDW1534,1218.34
FDH1532,2615.11
FDW1535,760.78
FDH1533,1000.84
FDW1536,3138.55
FDH1534,3543.95
FDW1537,3793.73
FDH1535,2083.40
FDW1538,3404.95
FDH1536,3898.47
FDW1539,3426.55
FDH1537,656.45
FDW1540,2543.20
FDH1538,2556.43
FDW1541,3610.14
FDH1539,564.82
FDW1542,1600.34
FDH1540,3876.82
FDW1543,2915.04
FDH1541,2126.55
FDW1544,3706.29
FDH1542,3169.14
FDW1545,815.50
FDH1543,400.32
FDW1546,3086.84
FDH1544,2358.45
FDW1547,3109.41
FDH1545,1644.64
FDW1548,1758.12
FDH1546,2356.48
FDW1549,2196.51
FDH1547,2766.18
FDW1550,3179.20
FDH1548,1674.97
FDW1551,2046.80
FDH1549,1383.25
FDW1552,3112.84
FDH1550,2515.80
FDW1553,3514.86
FDH1551,3005.68
FDW1554,1528.04
FDH1552,1705.88
FDW1555,2895.38
FDH1553,2231.41
FDW1556,3333.83
FDH1554,1619.19
FDW1557,714.89
FDH1555,1897.93
FDW1558,1885.70
FDH1556,866.47
FDW1559,4409.84
FDH1557,3073.91
FDW1560,1686.11
FDH1558,2992.82
FDW1561,1253.97
FDH1559,2561.95
FDW1562,2222.44
FDH1560,1920.46
FDW1563,1948.18
FDH1561,3863.41
FDW1564,1350.85
FDH1562,623.52
FDW1565,3017.68
FDH1563,2465.00
FDW1566,2182.29
FDH1564,1497.30
FDW1567,2921.30
FDH1565,2536.51
FDW1568,2858.44
FDH1566,3006.71
FDW1569,834.95
FDH1567,1003.49
FDW1570,928.65
FDH1568,1960.04
FDW1571,2375.73
FDH1569,2807.48
FDW1572,2100.26
FDH1570,2390.23
FDW1573,2726.37
FDH1571,1468.65
FDW1574,1399.37
FDH1572,1530.48
FDW1575,2063.42
FDH1573,667.95
FDW1576,2483.70
FDH1574,606.60
FDW1577,2129.24
FDH1575,2409.71
FDW1578,2162.79
FDH1576,1296.54
FDW1579,2800.62
FDH1577,874.90
FDW1580,3232.71
FDH1578,2945.71
FDW1581,2205.46
FDH1579,2140.64
FDW1582,4069.39
FDH1580,1681.18
FDW1583,2367.88
FDH1581,965.15
FDW1584,3099.57
FDH1582,2320.78
FDW1585,2588.80
FDH1583,2313.48
FDW1586,3999.45
FDH1584,3919.29
FDW1587,3112.91
FDH1585,406.66
FDW1588,3157.84
FDH1586,2597.13
FDW1589,1328.14
FDH1587,2624.54
FDW1590,1370.40
FDH1588,3008.10
FDW1591,3158.64
FDH1589,1927.19
FDW1592,1069.00
FDH1590,2842.72
FDW1593,2687.10
FDH1591,2882.47
FDW1594,3318.85
FDH1592,1873.42
FDW1595,3622.30
FDH1593,1780.39
FDW1596,785.80
FDH1594,2381.61
FDW1597,2858.48
FDH1595,664.45
FDW1598,3091.84
FDH1596,3024.35
FDW1599,1441.96
FDH1597,2640.02
FDW1600,4344.24
FDH1598,2189.99
FDW1601,3503.91
FDH1599,3339.01
FDW1602,911.78
FDH1600,2640.40
FDW1603,2677.01
FDH1601,1392.38
FDW1604,882.67
FDH1602,4141.73
FDW1605,1826.53
FDH1603,652.58
FDW1606,1059.11
FDH1604,2358.17
FDW1607,2619.02
FDH1605,6170.20
FDW1608,2247.43
FDH1606,607.99
FDW1609,2900.81
FDH1607,331.00
FDW1610,77.86
FDH1608,5727.73
FDW1611,5745.23
FDH1609,2307.27
FDW1612,2599.94
FDH1610,5056.40
FDW1613,3505.33
FDH1611,2436.21
FDW1614,2630.03
FDH1612,323.71
FDW1615,597.66
FDH1613,5773.29
FDW1616,2647.76
FDH1614,544.53
FDW1617,6046.36
FDH1615,572.58
FDW1618,1449.78
FDH1616,6077.66
FDW1619,2607.65
FDH1617,4788.19
FDW1620,4900.71
FDH1618,285.28
FDW1621,273.74
FDH1619,5393.09
FDW1622,1625.84
FDH1620,2372.12
FDW1623,3367.27
FDH1621,4795.24
FDW1624,948.91
FDH1622,6140.11
FDW1625,545.09
FDH1623,3866.39
FDW1626,522.42
FDH1624,170.33
FDW1627,2922.20
FDH1625,3136.32
FDW1628,77.86
FDH1626,257.22
FDW1629,6357.86
FDH1627,353.46
FDW1630,595.75
FDH1628,577.89
FDW1631,257.72
FDH1629,4012.99
FDW1632,3885.06
FDH1630,3894.45
FDW1633,3545.69
FDH1631,2514.72
FDW1634,6230.77
FDH1632,306.35
FDW1635,2262.88
FDH1633,3760.62
FDW1636,4306.60
FDH1634,4448.27
FDW1637,3322.20
FDH1635,461.91
FDW1638,117.33
FDH1636,3601.16
FDW1639,2595.12
FDH1637,5699.53
FDW1640,270.68
FDH1638,359.07
FDW1641,316.26
FDH1639,4120.78
FDW1642,78.64
FDH1640,267.21
FDW1643,388.79
FDH1641,2997.63
FDW1644,2807.65
FDH1642,269.28
FDW1645,252.30
FDH1643,529.36
FDW1646,5051.72
FDH1644,989.25
FDW1647,5706.45
FDH1645,5442.46
FDW1648,1660.65
FDH1646,4923.17
FDW1649,433.20
FDH1647,78.12
FDW1650,250.85
FDH1648,3428.55
FDW1651,4391.91
FDH1649,3159.98
FDW1652,180.54
FDH1650,263.21
FDW1653,558.16
FDH1651,5361.27
FDW1654,6186.90
FDH1652,1836.21
FDW1655,571.58
FDH1653,556.34
FDW1656,376.32
FDH1654,243.46
FDW1657,6346.56
FDH1655,454.81
FDW1658,3818.64
FDH1656,3388.69
FDW1659,357.82
FDH1657,4488.78
FDW1660,2598.01
FDH1658,333.57
FDW1661,4317.21
FDH1659,2880.94
FDW1662,3486.25
FDH1660,2950.83
FDW1663,3238.45
FDH1661,2961.13
FDW1664,5784.80
FDH1662,944.36
FDW1665,284.52
FDH1663,589.01
FDW1666,5415.85
FDH1664,462.93
FDW1667,1990.13
FDH1665,261.60
FDW1668,5203.94
FDH1666,4865.48
FDW1669,3342.10
FDH1667,6361.09
FDW1670,567.42
FDH1668,5882.32
FDW1671,299.47
FDH1669,588.91
FDW1672,1718.41
FDH1670,3504.30
FDW1673,254.82
FDH1671,5278.39
FDW1674,2293.58
FDH1672,3340.85
FDW1675,6197.71
FDH1673,5376.61
FDW1676,462.73
FDH1674,4117.63
FDW1677,1404.16
FDH1675,247.89
FDW1678,560.52
FDH1676,2579.15
FDW1679,4131.93
FDH1677,412.14
FDW1680,3246.51
FDH1678,5884.51
FDW1681,390.47
FDH1679,5768.26
FDW1682,6348.77
FDH1680,300.28
FDW1683,5386.61
FDH1681,2973.58
FDW1684,573.41
FDH1682,287.65
FDW1685,3874.44
FDH1683,328.60
FDW1686,2526.92
FDH1684,6334.03
FDW1687,2523.91
FDH1685,2224.84
FDW1688,5938.41
FDH1686,3715.42
FDW1689,4794.65
FDH1687,5476.81
FDW1690,2494.48
FDH1688,1063.36
FDW1691,3748.40
FDH1689,4473.12
FDW1692,1930.28
FDH1690,4506.59
FDW1693,266.21
FDH1691,5413.69
FDW1694,5343.83
FDH1692,1027.93
FDW1695,3576.08
FDH1693,5962.24
FDW1696,2954.66
FDH1694,2461.95
FDW1697,3270.55
FDH1695,359.74
FDW1698,5802.11
FDH1696,3390.96
FDW1699,3542.64
FDH1697,6023.09
FDW1700,4750.12
FDH1698,3129.63
FDW1701,5692.90
FDH1699,329.30
FDW1702,2535.18
FDH1700,2164.09
FDW1703,402.18
FDH1701,6460.72
FDW1704,99.33
FDH1702,557.98
FDW1705,1333.11
FDH1703,3953.46
FDW1706,1712.10
FDH1704,2391.22
FDW1707,1818.58
FDH1705,4654.82
FDW1708,2619.47
FDH1706,3795.76
FDW1709,5321.96
FDH1707,3341.07
FDW1710,2208.67
FDH1708,453.90
FDW1711,436.44
FDH1709,2902.34
FDW1712,2408.34
FDH1710,602.81
FDW1713,3514.21
FDH1711,6145.01
FDW1714,309.81
FDH1712,1003.48
FDW1715,5306.28
FDH1713,315.47
FDW1716,1436.40
FDH1714,950.07
FDW1717,3447.82
FDH1715,256.48
FDW1718,311.86
FDH1716,2574.33
FDW1719,286.05
FDH1717,403.91
FDW1720,5596.47
FDH1718,408.52
FDW1721,6078.32
FDH1719,3001.71
FDW1722,5103.04
FDH1720,926.80
FDW1723,77.86
FDH1721,2532.23
FDW1724,535.80
FDH1722,2977.30
FDW1725,3595.58
FDH1723,316.62
FDW1726,520.89
FDH1724,1961.99
FDW1727,471.48
FDH1725,6046.64
FDW1728,1327.53
FDH1726,405.25
FDW1729,2552.65
FDH1727,488.05
FDW1730,5970.87
FDH1728,116.97
FDW1731,5693.38
FDH1729,324.81
FDW1732,6160.91
FDH1730,3082.92
FDW1733,2426.63
FDH1731,2238.58
FDW1734,321.26
FDH1732,3797.43
FDW1735,523.78
FDH1733,6479.54
FDW1736,298.81
FDH1734,953.14
FDW1737,977.47
FDH1735,5351.71
FDW1738,6513.19
FDH1736,5666.12
FDW1739,6362.55
FDH1737,3578.31
FDW1740,2497.45
FDH1738,243.18
FDW1741,6387.48
FDH1739,184.08
FDW1742,264.72
FDH1740,2777.99
FDW1743,300.68
FDH1741,559.83
FDW1744,1881.74
FDH1742,2789.66
FDW1745,1832.74
FDH1743,316.12
FDW1746,3792.32
FDH1744,5458.11
FDW1747,489.01
FDH1745,2321.40
FDW1748,341.41
FDH1746,1084.92
FDW1749,2677.05
FDH1747,961.01
FDW1750,555.39
FDH1748,414.56
FDW1751,3053.76
FDH1749,6190.73
FDW1752,3477.72
FDH1750,3973.14
FDW1753,77.86
FDH1751,2812.37
FDW1754,4410.33
FDH1752,3568.06
FDW1755,932.12
FDH1753,2627.66
FDW1756,285.85
FDH1754,928.23
FDW1757,2969.69
FDH1755,3995.02
FDW1758,2985.30
FDH1756,937.30
FDW1759,5331.86
FDH1757,419.38
FDW1760,3794.34
FDH1758,3110.12
FDW1761,559.80
FDH1759,5280.95
FDW1762,553.51
FDH1760,97.38
FDW1763,303.96
FDH1761,1065.28
FDW1764,6425.19
FDH1762,521.08
FDW1765,478.39
FDH1763,3400.88
FDW1766,2493.71
FDH1764,232.00
FDW1767,5902.28
FDH1765,1002.55
FDW1768,2970.44
FDH1766,531.61
FDW1769,1982.96
FDH1767,109.11
FDW1770,5251.35
FDH1768,2600.59
FDW1771,247.94
FDH1769,183.47
FDW1772,5880.87
FDH1770,489.92
FDW1773,2969.19
FDH1771,168.43
FDW1774,3495.29
FDH1772,5242.70
FDW1775,2848.43
FDH1773,5580.58
FDW1776,316.96
FDH1774,2344.07
FDW1777,2515.80
FDH1775,4173.47
FDW1778,256.49
FDH1776,264.48
FDW1779,2583.01
FDH1777,2535.65
FDW1780,4599.62
FDH1778,932.24
FDW1781,5323.77
FDH1779,3777.81
FDW1782,588.07
FDH1780,434.57
FDW1783,2476.39
FDH1781,5406.15
FDW1784,4412.99
FDH1782,3592.56
FDW1785,3707.27
FDH1783,537.00
FDW1786,6135.40
FDH1784,549.46
FDW1787,4742.50
FDH1785,3620.03
FDW1788,5366.71
FDH1786,5626.86
FDW1789,5493.33
FDH1787,301.96
FDW1790,3041.30
FDH1788,4229.40
FDW1791,3209.01
FDH1789,2790.32
FDW1792,468.06
FDH1790,2896.49
FDW1793,4856.26
FDH1791,496.08
FDW1794,1407.75
FDH1792,78.12
FDW1795,6506.71
FDH1793,77.86
FDW1796,553.38
FDH1794,6384.18
FDW1797,6015.83
FDH1795,3293.01
FDW1798,5739.49
FDH1796,5355.46
FDW1799,6202.26
FDH1797,1863.63
FDW1800,5591.15
FDH1798,1756.42
FDW1801,263.03
FDH1799,4203.15
FDW1802,516.20
FDH1800,331.08
FDW1803,298.35
FDH1801,115.94
FDW1804,5744.42
FDH1802,5588.73
FDW1805,2290.04
FDH1803,4970.24
FDW1806,296.48
FDH1804,5449.46
FDW1807,2659.96
FDH1805,3324.28
FDW1808,3633.36
FDH1806,1025.29
FDW1809,3032.24
FDH1807,2546.97
FDW1810,3930.11
FDH1808,447.73
FDW1811,3493.52
FDH1809,551.43
FDW1812,3946.48
FDH1810,410.37
FDW1813,4403.36
FDH1811,1449.63
FDW1814,557.54
FDH1812,3932.55
FDW1815,327.02
FDH1813,3453.84
FDW1816,5039.25
FDH1814,304.98
FDW1817,3837.71
FDH1815,403.80
FDW1818,5181.66
FDH1816,2810.94
FDW1819,3764.65
FDH1817,3832.30
FDW1820,2613.92
FDH1818,2770.06
FDW1821,2133.98
FDH1819,2839.59
FDW1822,420.08
FDH1820,1009.46
FDW1823,946.91
FDH1821,257.33
FDW1824,3421.10
FDH1822,2373.14
FDW1825,2793.95
FDH1823,4728.49
FDW1826,346.16
FDH1824,185.25
FDW1827,3191.14
FDH1825,1904.51
FDW1828,5624.00
FDH1826,950.62
FDW1829,549.03
FDH1827,3646.62
FDW1830,5473.91
FDH1828,3521.57
FDW1831,4183.75
FDH1829,196.68
FDW1832,3488.62
FDH1830,451.81
FDW1833,6287.51
FDH1831,4525.52
FDW1834,2150.59
FDH1832,295.46
FDW1835,77.86
FDH1833,2804.63
FDW1836,313.93
FDH1834,338.87
FDW1837,4223.90
FDH1835,266.36
FDW1838,5697.06
FDH1836,6482.25
FDW1839,5858.77
FDH1837,3061.46
FDW1840,3567.75
FDH1838,983.97
FDW1841,2082.18
FDH1839,578.13
FDW1842,3180.80
FDH1840,386.70
FDW1843,5873.69
FDH1841,3378.75
FDW1844,190.06
FDH1842,2472.02
FDW1845,3630.43
FDH1843,78.12
FDW1846,247.56
FDH1844,2880.48
FDW1847,3880.34
FDH1845,5542.72
FDW1848,6340.78
FDH1846,5747.57
FDW1849,77.97
FDH1847,172.91
FDW1850,264.30
FDH1848,298.58
FDW1851,308.28
FDH1849,4095.45
FDW1852,264.40
FDH1850,261.75
FDW1853,5616.25
FDH1851,548.24
FDW1854,3665.27
FDH1852,269.87
FDW1855,1639.96
FDH1853,186.46
FDW1856,3394.12
FDH1854,3428.17
FDW1857,1111.96
FDH1855,5711.07
FDW1858,3811.91
FDH1856,2454.57
FDW1859,314.26
FDH1857,5562.22
FDW1860,441.40
FDH1858,554.65
FDW1861,1658.28
FDH1859,3566.04
FDW1862,2943.43
FDH1860,3813.76
FDW1863,499.87
FDH1861,262.24
FDW1864,1902.72
FDH1862,3919.74
FDW1865,3580.97
FDH1863,3031.32
FDW1866,5359.25
FDH1864,5382.34
FDW1867,5430.42
FDH1865,584.81
FDW1868,4311.47
FDH1866,2704.71
FDW1869,3661.93
FDH1867,6331.19
FDW1870,78.12
FDH1868,264.86
FDW1871,193.45
FDH1869,1700.48
FDW1872,556.09
FDH1870,5576.94
FDW1873,5169.61
FDH1871,1064.06
FDW1874,5191.73
FDH1872,557.83
FDW1875,78.76
FDH1873,291.11
FDW1876,5470.93
FDH1874,933.13
FDW1877,267.37
FDH1875,3627.03
FDW1878,1880.10
FDH1876,348.76
FDW1879,247.59
FDH1877,2582.47
FDW1880,6025.79
FDH1878,3095.96
FDW1881,5275.13
FDH1879,250.95
FDW1882,2384.47
FDH1880,3538.72
FDW1883,2318.05
FDH1881,6230.95
FDW1884,3704.03
FDH1882,172.40
FDW1885,5537.86
FDH1883,573.89
FDW1886,6064.54
FDH1884,259.68
FDW1887,6020.26
FDH1885,1347.81
FDW1888,1647.29
FDH1886,476.30
FDW1889,2573.29
FDH1887,3438.66
FDW1890,2147.02
FDH1888,77.86
FDW1891,5762.26
FDH1889,2475.36
FDW1892,364.95
FDH1890,2705.82
FDW1893,3961.23
FDH1891,180.66
FDW1894,303.37
FDH1892,482.11
FDW1895,245.97
FDH1893,188.51
FDW1896,2337.35
FDH1894,3662.45
FDW1897,289.82
FDH1895,3035.57
FDW1898,950.51
FDH1896,293.66
FDW1899,4277.74
FDH1897,3217.73
FDW1900,5453.84
FDH1898,3089.08
FDW1901,1451.47
FDH1899,271.19
FDW1902,260.65
FDH1900,251.57
FDW1903,5533.37
FDH1901,953.22
FDW1904,4913.88
FDH1902,312.58
FDW1905,457.68
FDH1903,2537.33
FDW1906,6236.36
FDH1904,295.36
FDW1907,2268.35
FDH1905,5524.78
FDW1908,2208.18
FDH1906,6239.67
FDW1909,3952.17
FDH1907,1639.16
FDW1910,5993.43
FDH1908,84.54
FDW1911,3177.60
FDH1909,1310.95
FDW1912,269.24
FDH1910,120.77
FDW1913,6219.25
FDH1911,524.13
FDW1914,3804.04
FDH1912,4009.54
FDW1915,2448.77
FDH1913,78.12
FDW1916,5325.90
FDH1914,4135.16
FDW1917,5492.61
FDH1915,3017.84
FDW1918,2531.52
FDH1916,3402.93
FDW1919,253.70
FDH1917,3333.04
FDW1920,6344.72
FDH1918,3376.89
FDW1921,4997.83
FDH1919,1028.01
FDW1922,557.21
FDH1920,1835.98
FDW1923,516.13
FDH1921,1838.60
FDW1924,77.86
FDH1922,402.78
FDW1925,1048.38
FDH1923,4931.33
FDW1926,2408.05
FDH1924,2401.94
FDW1927,2225.11
FDH1925,527.84
FDW1928,514.79
FDH1926,272.81
FDW1929,1335.22
FDH1927,3463.66
FDW1930,2436.66
FDH1928,248.37
FDW1931,253.40
FDH1929,320.84
FDW1932,2261.07
FDH1930,2839.60
FDW1933,2528.96
FDH1931,1450.09
FDW1934,3833.03
FDH1932,5545.99
FDW1935,506.44
FDH1933,518.92
FDW1936,3577.41
FDH1934,1365.73
FDW1937,4274.60
FDH1935,563.31
FDW1938,373.60
FDH1936,4387.89
FDW1939,3196.96
FDH1937,6188.22
FDW1940,3396.28
FDH1938,547.02
FDW1941,5270.24
FDH1939,2730.99
FDW1942,547.07
FDH1940,3369.87
FDW1943,2196.60
FDH1941,4001.59
FDW1944,3337.74
FDH1942,6183.09
FDW1945,372.98
FDH1943,545.22
FDW1946,2584.10
FDH1944,325.89
FDW1947,5455.33
FDH1945,562.56
FDW1948,541.01
FDH1946,6378.37
FDW1949,3652.43
FDH1947,4946.67
FDW1950,5958.09
FDH1948,252.25
FDW1951,2513.18
FDH1949,1331.61
FDW1952,4092.54
FDH1950,2962.94
FDW1953,2766.68
FDH1951,578.43
FDW1954,5480.36
FDH1952,308.96
FDW1955,392.81
FDH1953,248.94
FDW1956,3374.59
FDH1954,5737.27
FDW1957,3379.79
FDH1955,243.31
FDW1958,5644.64
FDH1956,2280.95
FDW1959,359.71
FDH1957,5457.55
FDW1960,6325.43
FDH1958,178.79
FDW1961,379.04
FDH1959,6207.84
FDW1962,3318.64
FDH1960,611.17
FDW1963,1404.11
FDH1961,5405.37
FDW1964,6062.54
FDH1962,299.30
FDW1965,3157.97
FDH1963,289.44
FDW1966,1735.24
FDH1964,330.87
FDW1967,316.75
FDH1965,6079.99
FDW1968,556.29
FDH1966,3519.00
FDW1969,257.91
FDH1967,406.57
FDW1970,256.64
FDH1968,4522.06
FDW1971,6190.73
FDH1969,177.17
FDW1972,297.36
FDH1970,5660.67
FDW1973,552.99
FDH1971,5831.35
FDW1974,2305.77
FDH1972,249.73
FDW1975,1460.45
FDH1973,314.37
FDW1976,305.33
FDH1974,1718.41
FDW1977,607.63
FDH1975,243.12
FDW1978,278.60
FDH1976,541.01
FDW1979,585.82
FDH1977,5526.48
FDW1980,5537.52
FDH1978,6500.30
FDW1981,3704.06
FDH1979,1490.21
FDW1982,2311.86
FDH1980,5549.13
FDW1983,1863.92
FDH1981,78.12
FDW1984,105.50
FDH1982,4332.93
FDW1985,4080.73
FDH1983,278.03
FDW1986,262.21
FDH1984,295.81
FDW1987,5358.62
FDH1985,481.33
FDW1988,4283.54
FDH1986,4202.80
FDW1989,6449.13
FDH1987,461.99
FDW1990,5661.10
FDH1988,233.24
FDW1991,318.82
FDH1989,2557.88
FDW1992,5777.33
FDH1990,312.68
FDW1993,3920.44
FDH1991,2846.34
FDW1994,4938.10
FDH1992,564.24
FDW1995,260.74
FDH1993,5660.74
FDW1996,2532.44
FDH1994,4928.57
FDW1997,5203.44
FDH1995,5346.77
FDW1998,5034.80
FDH1996,5529.62
FDW1999,3081.83
FDH1997,2456.35
FDW2000,179.95
FDH1998,280.76
FDW2001,3029.81
FDH1999,331.84
FDW2002,2298.37
FDH2000,1555.63
FDW2003,382.20
FDH2001,285.49
FDW2004,1498.46
FDH2002,2499.86
FDW2005,903.49
FDH2003,3437.72
FDW2006,549.38
FDH2004,5642.67
FDW2007,192.51
FDH2005,3013.79
FDW2008,2330.70
FDH2006,170.95
FDW2009,573.30
FDH2007,1801.65
FDW2010,4032.79
FDH2008,2602.30
FDW2011,6338.11
FDH2009,247.40
FDW2012,273.32
FDH2010,2887.72
FDW2013,2330.24
FDH2011,238.74
FDW2014,2292.60
FDH2012,254.16
FDW2015,312.60
FDH2013,3446.72
FDW2016,527.14
FDH2014,4210.80
FDW2017,5427.91
FDH2015,6242.33
FDW2018,293.59
FDH2016,4377.33
FDW2019,116.07
FDH2017,5714.34
FDW2020,300.24
FDH2018,177.04
FDW2021,316.71
FDH2019,6273.93
FDW2022,1727.73
FDH2020,277.99
FDW2023,5054.46
FDH2021,4026.79
FDW2024,1460.45
FDH2022,313.70
FDW2025,293.62
FDH2023,2862.13
FDW2026,1858.09
FDH2024,5836.89
FDW2027,267.61
FDH2025,992.13
FDW2028,77.97
FDH2026,904.01
FDW2029,312.82
FDH2027,5826.59
FDW2030,2641.97
FDH2028,284.90
FDW2031,302.73
FDH2029,481.11
FDW2032,3184.41
FDH2030,6225.38
FDW2033,274.53
FDH2031,386.09
FDW2034,3612.82
FDH2032,581.68
FDW2035,469.98
FDH2033,326.38
FDW2036,241.51
FDH2034,389.59
FDW2037,476.87
FDH2035,1806.73
FDW2038,2812.52
FDH2036,2793.68
FDW2039,2301.66
FDH2037,4016.31
FDW2040,3686.61
FDH2038,314.04
FDW2041,4728.53
FDH2039,359.97
FDW2042,248.64
FDH2040,287.66
FDW2043,932.24
FDH2041,369.23
FDW2044,250.50
FDH2042,5225.39
FDW2045,441.60
FDH2043,3451.29
FDW2046,6283.78
FDH2044,940.49
FDW2047,287.86
FDH2045,517.52
FDW2048,489.90
FDH2046,315.05
FDW2049,6351.27
FDH2047,2908.17
FDW2050,115.98
FDH2048,523.05
FDW2051,4507.00
FDH2049,3152.23
FDW2052,572.80
FDH2050,5687.62
FDW2053,5856.22
FDH2051,1654.31
FDW2054,3270.06
FDH2052,6320.41
FDW2055,234.62
FDH2053,3403.77
FDW2056,355.23
FDH2054,5907.41
FDW2057,283.73
FDH2055,300.26
FDW2058,568.50
FDH2056,404.69
FDW2059,5718.28
FDH2057,5991.36
FDW2060,6161.82
FDH2058,2519.45
FDW2061,3045.25
FDH2059,171.08
FDW2062,2824.09
FDH2060,5669.06
FDW2063,331.28
FDH2061,3002.21
FDW2064,2755.31
FDH2062,2614.67
FDW2065,1829.07
FDH2063,3123.69
FDW2066,6225.92
FDH2064,1336.57
FDW2067,310.81
FDH2065,4106.54
FDW2068,77.86
FDH2066,4671.02
FDW2069,303.13
FDH2067,5674.25
FDW2070,256.88
FDH2068,3214.07
FDW2071,185.24
FDH2069,240.06
FDW2072,452.97
FDH2070,2474.97
FDW2073,564.37
FDH2071,2927.77
FDW2074,4618.80
FDH2072,2886.94
FDW2075,2673.61
FDH2073,316.50
FDW2076,5102.46
FDH2074,3319.50
FDW2077,2925.70
FDH2075,256.53
FDW2078,3050.37
FDH2076,494.83
FDW2079,314.16
FDH2077,3068.58
FDW2080,3410.91
FDH2078,5068.23
FDW2081,3028.02
FDH2079,1736.39
FDW2082,572.43
FDH2080,4895.56
FDW2083,3697.21
FDH2081,5503.82
FDW2084,4374.77
FDH2082,1085.39
FDW2085,5367.20
